"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"00826099999","2008-10-01","0.0","0.0","0.0","WXPOD8270","  62.8","24","  52.5","20","1014.5","13","999.9"," 0","  9.9","24","  3.8","24"," 15.9"," 20.0","  84.0"," ","  44.6","*"," 0.09","G","999.9","110000"
"00826099999","2008-10-02","0.0","0.0","0.0","WXPOD8270","  63.8","24","  56.3","21","1013.4","18","999.9"," 0","  9.8","24","  5.4","24"," 22.9"," 28.0","  84.0"," ","  53.6","*"," 0.19","G","999.9","010000"
"00826099999","2008-10-03","0.0","0.0","0.0","WXPOD8270","  64.4","24","  53.6","23","1010.9","19","999.9"," 0"," 10.2","24","  6.3","24"," 23.9"," 30.9","  72.0"," ","  41.0","*"," 0.09","G","999.9","100000"
"00826099999","2008-10-04","0.0","0.0","0.0","WXPOD8270","  58.8","24","  47.3","18","1019.5"," 5","999.9"," 0","  8.0","24","  5.8","24"," 15.9"," 20.0","  71.6","*","  42.8","*"," 0.03","G","999.9","110000"
"00826099999","2008-10-05","0.0","0.0","0.0","WXPOD8270","  55.5","24","  49.6","24","1022.7"," 7","999.9"," 0","  7.8","24","  3.6","24"," 12.0","999.9","  82.9"," ","  42.8","*"," 0.01","G","999.9","110000"
"00826099999","2008-10-06","0.0","0.0","0.0","WXPOD8270","  59.6","23","  52.1","21","1018.7","17","999.9"," 0","  9.8","23","  4.1","23"," 18.1","999.9","  84.0"," ","  48.2","*"," 0.09","G","999.9","110010"
"00826099999","2008-10-07","0.0","0.0","0.0","WXPOD8270","  67.0","24","  58.7","18","1018.7","10","999.9"," 0","  8.1","24","  4.3","24"," 14.0","999.9","  81.0"," ","  51.8","*"," 0.33","G","999.9","110010"
"00826099999","2008-10-08","0.0","0.0","0.0","WXPOD8270","  64.8","24","  49.7","13","1015.5","11","999.9"," 0"," 10.6","24","  4.7","24"," 11.1"," 15.9","  87.1"," ","  50.0","*"," 1.47","G","999.9","010000"
"00826099999","2008-10-09","0.0","0.0","0.0","WXPOD8270","  62.4","24","  52.9","15","1013.8","16","999.9"," 0","  9.5","24","  6.2","24"," 20.0"," 26.0","  77.0"," ","  48.2","*"," 0.19","G","999.9","110000"
"00826099999","2008-10-10","0.0","0.0","0.0","WXPOD8270","  58.1","24","  40.5","11","1013.1"," 9","999.9"," 0","  8.5","24","  8.5","24"," 16.9"," 22.0","  75.9"," ","  44.1"," "," 0.05","G","999.9","110000"
"00826099999","2008-10-11","0.0","0.0","0.0","WXPOD8270","  59.1","24","  55.0"," 5","1019.7"," 5","999.9"," 0","  9.5","24","  8.9","24"," 15.0"," 22.0","  68.0"," ","  48.2","*"," 0.01","G","999.9","000000"
"00826099999","2008-10-12","0.0","0.0","0.0","WXPOD8270","  60.2","24","  55.4"," 5","1020.5","12","999.9"," 0","  8.4","24","  6.0","24"," 16.9"," 21.0","  72.0"," ","  46.4","*"," 0.01","G","999.9","110000"
"00826099999","2008-10-13","0.0","0.0","0.0","WXPOD8270","  55.9","24","  54.5"," 8","1023.0","20","999.9"," 0"," 10.8","24","  3.9","24"," 15.0"," 20.0","  75.2","*","  43.0"," "," 0.00","G","999.9","000000"
"00826099999","2008-10-14","0.0","0.0","0.0","WXPOD8270","  62.7","24","  45.4","12","1021.2","18","999.9"," 0"," 10.3","24","  2.2","24"," 11.1","999.9","  82.0"," ","  46.0"," ","99.99"," ","999.9","010000"
"00826099999","2008-10-15","0.0","0.0","0.0","WXPOD8270","  62.8","23","  60.9","15","1017.3","12","999.9"," 0","  7.5","23","  3.8","23"," 14.0"," 16.9","  78.8","*","  48.0"," "," 0.09","G","999.9","110000"
"00826099999","2008-10-16","0.0","0.0","0.0","WXPOD8270","  61.4","24","  49.5","20","1015.1","15","999.9"," 0","  9.8","24","  4.0","24"," 18.1"," 22.9","  82.9"," ","  46.4","*"," 0.07","G","999.9","110000"
"00826099999","2008-10-17","0.0","0.0","0.0","WXPOD8270","  64.4","24","  43.5","20","1016.4","17","999.9"," 0","  9.6","24","  2.7","24"," 19.0"," 26.0","  87.1"," ","  50.0"," "," 0.00","G","999.9","000000"
"00826099999","2008-10-18","0.0","0.0","0.0","WXPOD8270","  55.0","24","  42.9","24","1022.4","11","999.9"," 0"," 11.1","24","  4.2","24"," 20.0"," 28.9","  84.9"," ","  44.6","*"," 0.00","A","999.9","000000"
"00826099999","2008-10-19","0.0","0.0","0.0","WXPOD8270","  50.5","24","  42.1","24","1024.3","10","999.9"," 0","  8.7","24","  3.4","24"," 21.0"," 30.9","  73.0"," ","  37.4","*"," 0.00","A","999.9","100000"
"00826099999","2008-10-20","0.0","0.0","0.0","WXPOD8270","  54.1","23","  45.4","23","1018.9","16","999.9"," 0"," 10.6","23"," 10.3","23"," 28.0"," 35.0","  73.9"," ","  37.0"," "," 0.01","G","999.9","000000"
"00826099999","2008-10-21","0.0","0.0","0.0","WXPOD8270","  55.6","24","  46.4","23","1020.9","19","999.9"," 0"," 10.0","24","  4.6","24"," 15.0"," 18.1","  78.1"," ","  39.2","*"," 0.00","G","999.9","010000"
"00826099999","2008-10-22","0.0","0.0","0.0","WXPOD8270","  50.7","24","  39.6","24","1020.2"," 4","999.9"," 0","  7.8","24"," 10.5","24"," 28.9"," 33.0","  66.2","*","  42.8","*"," 0.01","G","999.9","010000"
"00826099999","2008-10-23","0.0","0.0","0.0","WXPOD8270","  51.8","22","  38.2","17","1018.4"," 5","999.9"," 0","  9.8","22","  6.5","22"," 25.1"," 29.9","  59.0","*","  37.4","*"," 0.22","G","999.9","010000"
"00826099999","2008-10-24","0.0","0.0","0.0","WXPOD8270","  50.2","24","  42.1","16","1020.5"," 6","999.9"," 0"," 10.9","24","  5.2","24"," 11.1"," 19.0","  64.9"," ","  33.8","*"," 1.02","G","999.9","010000"
"00826099999","2008-10-25","0.0","0.0","0.0","WXPOD8270","  50.5","24","  41.2","24","1020.4","12","999.9"," 0"," 11.7","24","  4.7","24"," 18.1"," 23.9","  73.0"," ","  39.2","*"," 0.00","G","999.9","000000"
"00826099999","2008-10-26","0.0","0.0","0.0","WXPOD8270","  56.4","24","  42.8","20","1016.4","21","999.9"," 0"," 10.6","24","  3.2","24"," 35.0"," 47.0","  84.0"," ","  48.0"," "," 0.70","G","999.9","110000"
"00826099999","2008-10-27","0.0","0.0","0.0","WXPOD8270","  55.2","24","  47.5","22","1020.0","19","999.9"," 0","  8.5","24","  3.6","24"," 21.0"," 29.9","  84.0"," ","  41.0","*"," 0.00","G","999.9","100000"
"00826099999","2008-10-28","0.0","0.0","0.0","WXPOD8270","  50.1","24","  46.7","21","1021.3","10","999.9"," 0","  7.0","24","  5.6","24"," 22.9"," 40.0","  70.0"," ","  39.2","*"," 0.27","A","999.9","110000"
"00826099999","2008-10-29","0.0","0.0","0.0","WXPOD8270","  44.6","23","  33.4","15","1017.5"," 8","999.9"," 0"," 11.0","23"," 11.0","23"," 31.9"," 39.0","  57.2","*","  28.4","*"," 0.04","C","999.9","010000"
"00826099999","2008-10-30","0.0","0.0","0.0","WXPOD8270","  46.0","22","  27.1","12","1012.7"," 9","999.9"," 0"," 11.8","22","  4.3","22"," 15.0","999.9","  75.9"," ","  33.1"," "," 0.02","A","999.9","010000"
"00826099999","2008-10-31","0.0","0.0","0.0","WXPOD8270","  55.9","24","  39.0","11","1023.8"," 9","999.9"," 0","  9.8","24","  4.7","24"," 20.0"," 25.1","  66.2","*","  33.8","*"," 0.03","C","999.9","010000"
"00826099999","2008-11-01","0.0","0.0","0.0","WXPOD8270","  59.1","24","  49.4","15","1018.4"," 5","999.9"," 0","  8.6","24","  6.4","24"," 15.0"," 20.0","  66.9"," ","  44.6","*"," 0.07","G","999.9","010000"
"00826099999","2008-11-02","0.0","0.0","0.0","WXPOD8270","  53.1","23","9999.9"," 0","1034.9"," 6","999.9"," 0"," 10.6","23","  6.6","23"," 18.1"," 25.1","  75.0"," ","  33.8","*"," 1.29","G","999.9","010000"
"00826099999","2008-11-03","0.0","0.0","0.0","WXPOD8270","  51.3","24","  48.4","23","1023.8","10","999.9"," 0"," 10.1","24","  4.6","24"," 19.0"," 25.1","  69.1"," ","  26.6","*"," 0.00","G","999.9","010000"
"00826099999","2008-11-04","0.0","0.0","0.0","WXPOD8270","  53.2","24","  45.4","24","1020.0","14","999.9"," 0","  8.9","24","  7.0","24"," 18.1"," 21.0","  73.9"," ","  37.4","*"," 0.40","G","999.9","110000"
"00826099999","2008-11-05","0.0","0.0","0.0","WXPOD8270","  52.2","24","  41.9","24","1022.5","22","999.9"," 0","  9.7","24","  2.9","24"," 21.0"," 28.0","  75.0"," ","  39.9"," "," 0.00","G","999.9","110000"
"00826099999","2008-11-06","0.0","0.0","0.0","WXPOD8270","  58.2","24","  47.5","21","1022.6"," 4","999.9"," 0","  7.7","24","  7.0","24"," 23.9"," 33.0","  72.0"," ","  48.0"," "," 0.18","G","999.9","110010"
"00826099999","2008-11-07","0.0","0.0","0.0","WXPOD8270","  51.9","23","  47.2","23","1010.9"," 4","999.9"," 0","  6.8","23","  2.0","23"," 18.1"," 23.9","  68.0"," ","  34.0"," "," 0.82","G","999.9","110000"
"00826099999","2008-11-08","0.0","0.0","0.0","WXPOD8270","  52.8","24","  51.6","19","1010.6"," 7","999.9"," 0","  7.8","24","  3.8","24"," 11.1"," 14.0","  71.1"," ","  41.0","*"," 0.00","G","999.9","100000"
"00826099999","2008-11-09","0.0","0.0","0.0","WXPOD8270","  56.7","24","  48.4","24","1008.9"," 6","999.9"," 0","  8.6","24","  9.2","24"," 20.0"," 28.9","  64.9"," ","  50.0","*"," 0.48","G","999.9","110000"
"00826099999","2008-11-10","0.0","0.0","0.0","WXPOD8270","  54.4","24","  46.6","24","1014.2","20","999.9"," 0"," 10.2","24","  5.6","24"," 16.9"," 22.9","  64.0"," ","  35.6","*"," 0.13","G","999.9","110000"
"00826099999","2008-11-11","0.0","0.0","0.0","WXPOD8270","  56.2","23","  52.6","17","1022.4","13","999.9"," 0","  8.7","23","  6.6","23"," 21.0"," 25.1","  64.9"," ","  42.8","*"," 3.26","G","999.9","110010"
"00826099999","2008-11-12","0.0","0.0","0.0","WXPOD8270","  52.5","24","  47.8","20","1024.9"," 7","999.9"," 0","  8.6","24","  3.7","24"," 11.1","999.9","  66.9"," ","  39.2","*"," 0.06","G","999.9","010000"
"00826099999","2008-11-13","0.0","0.0","0.0","WXPOD8270","  50.1","24","  47.3","22","1023.4","13","999.9"," 0","  7.2","24","  4.3","24"," 13.0","999.9","  69.1"," ","  37.4","*"," 0.01","G","999.9","010000"
"00826099999","2008-11-14","0.0","0.0","0.0","WXPOD8270","  57.8","24","  54.3","24","1018.0"," 5","999.9"," 0","  6.7","24","  7.0","24"," 14.0"," 16.9","  75.9"," ","  48.9"," "," 0.11","G","999.9","010000"
"00826099999","2008-11-15","0.0","0.0","0.0","WXPOD8270","  56.1","24","  49.3","19","1010.7","13","999.9"," 0","  6.9","24","  9.3","24"," 18.1"," 26.0","  78.1"," ","  42.8","*"," 0.01","G","999.9","110000"
"00826099999","2008-11-16","0.0","0.0","0.0","WXPOD8270","  55.1","24","  44.8","23","1018.5","16","999.9"," 0"," 10.1","24","  6.7","24"," 22.9"," 33.0","  75.0"," ","  44.1"," "," 1.37","G","999.9","010000"
"00826099999","2008-11-17","0.0","0.0","0.0","WXPOD8270","  48.0","24","  29.9","13","1019.5","14","999.9"," 0","  9.8","24","  3.6","24"," 18.1"," 28.0","  73.0"," ","  37.4","*"," 0.00","G","999.9","010000"
"00826099999","2008-11-18","0.0","0.0","0.0","WXPOD8270","  39.3","24","  26.0","19","1018.5"," 8","999.9"," 0"," 11.5","24","  7.4","24"," 23.9"," 28.9","  55.0"," ","  26.6","*"," 0.01","G","999.9","000000"
"00826099999","2008-11-19","0.0","0.0","0.0","WXPOD8270","  30.5","24","  23.0"," 7","9999.9"," 0","999.9"," 0"," 11.6","24"," 12.4","24"," 26.0"," 32.1","  39.0","*","  24.8","*"," 0.01","G","999.9","001000"
"00826099999","2008-11-20","0.0","0.0","0.0","WXPOD8270","  54.0","24","  50.3","18","1020.8","15","999.9"," 0"," 10.0","24","  5.6","24"," 15.0"," 25.1","  64.9"," ","9999.9"," "," 0.00","G","999.9","010000"
"00826099999","2008-11-21","0.0","0.0","0.0","WXPOD8270","  42.9","23","  24.3","10","1020.8","19","999.9"," 0"," 11.5","23","  2.4","23"," 19.0"," 28.0","  63.0"," ","  28.4","*"," 0.00","I","999.9","000000"
"00826099999","2008-11-22","0.0","0.0","0.0","WXPOD8270","  29.6","24","  16.2","24","1017.9","12","999.9"," 0"," 12.5","24"," 10.5","24"," 22.9"," 28.9","  53.6","*","  17.1"," "," 0.00","I","999.9","000000"
"00826099999","2008-11-23","0.0","0.0","0.0","WXPOD8270","  39.1","20","  33.5","13","1023.8","14","999.9"," 0"," 11.6","20","  7.7","20"," 18.1"," 27.0","  66.0"," ","  21.2","*"," 0.00","I","999.9","000000"
"00826099999","2008-11-24","0.0","0.0","0.0","WXPOD8270","  42.3","23","  33.9","17","1024.5"," 9","999.9"," 0","  7.4","23","  5.2","23"," 19.0"," 28.0","  55.4","*","  28.4","*"," 0.56","G","999.9","010000"
"00826099999","2008-11-25","0.0","0.0","0.0","WXPOD8270","  45.9","24","  44.5","19","1018.3","18","999.9"," 0","  7.2","24","  6.4","24"," 22.0"," 29.9","  60.8","*","  32.0"," "," 0.47","G","999.9","010000"
"00826099999","2008-11-26","0.0","0.0","0.0","WXPOD8270","  50.2","24","  47.2","22","1012.7","19","999.9"," 0","  5.3","24","  2.4","24"," 16.9"," 22.9","  63.0"," ","  35.6","*"," 1.53","G","999.9","011000"
"00826099999","2008-11-27","0.0","0.0","0.0","WXPOD8270","  49.0","24","  46.4","20","1016.5","12","999.9"," 0","  4.2","24","  1.6","24"," 12.0"," 15.0","  64.0"," ","  26.6","*"," 0.33","G","999.9","110000"
"00826099999","2008-11-28","0.0","0.0","0.0","WXPOD8270","  54.0","24","  48.7","21","9999.9"," 0","999.9"," 0","  8.4","24","  4.1","24"," 15.9"," 20.0","  63.0"," ","  39.2","*"," 0.09","G","999.9","010010"
"00826099999","2008-11-29","0.0","0.0","0.0","WXPOD8270","  45.2","23","  40.8","11","1012.2","10","999.9"," 0","  6.8","23","  3.2","23","  9.9"," 15.0","  60.1"," ","  32.0"," "," 0.03","G","999.9","100000"
"00826099999","2008-11-30","0.0","0.0","0.0","WXPOD8270","  38.9","24","9999.9"," 0","1012.2"," 6","999.9"," 0","  5.9","24","  4.3","24"," 15.9"," 23.9","  50.0"," ","  24.8","*"," 0.01","G","999.9","111000"
"00826099999","2008-12-01","0.0","0.0","0.0","WXPOD8270","  45.2","24","9999.9"," 0","9999.9"," 0","999.9"," 0","  2.0","24","  3.1","24"," 21.0"," 28.9","  66.0"," ","  35.6","*"," 1.15","G","999.9","110000"
"00826099999","2008-12-02","0.0","0.0","0.0","WXPOD8270","  52.8","24","  47.7","17","1019.8","15","999.9"," 0","  6.2","24","  5.5","24"," 29.9"," 42.0","  59.0"," ","  32.0"," "," 0.02","G","999.9","010000"
"00826099999","2008-12-03","0.0","0.0","0.0","WXPOD8270","  47.7","24","  44.8","18","1021.3","22","999.9"," 0","  3.6","24","  2.2","24"," 16.9"," 25.1","  55.9"," ","  33.8","*"," 0.00","G","999.9","110000"
"00826099999","2008-12-04","0.0","0.0","0.0","WXPOD8270","  47.3","24","  42.3","24","1017.8","16","999.9"," 0","  4.9","24","  5.0","24"," 23.9"," 33.0","  59.0"," ","  32.0"," "," 0.01","G","999.9","111000"
"00826099999","2008-12-05","0.0","0.0","0.0","WXPOD8270","  40.9","24","  40.7","18","1018.8","14","999.9"," 0","  6.5","24","  3.5","24"," 14.0"," 21.0","  57.0"," ","  18.0"," "," 0.00","G","999.9","110000"
"00826099999","2008-12-06","0.0","0.0","0.0","WXPOD8270","  36.7","24","  26.0"," 6","1023.0","15","999.9"," 0","  6.8","24","  4.5","24"," 14.0"," 22.0","  48.2","*","  21.2","*"," 0.00","B","999.9","111000"
"00826099999","2008-12-07","0.0","0.0","0.0","WXPOD8270","  34.9","24","  34.5","17","1022.0","10","999.9"," 0","  6.0","24","  5.8","24"," 15.9"," 25.1","  52.0"," ","  23.0","*"," 0.01","G","999.9","111000"
"00826099999","2008-12-08","0.0","0.0","0.0","WXPOD8270","  41.5","23","  39.9","19","1018.6","17","999.9"," 0","  5.4","23","  3.2","23"," 22.9"," 34.0","  54.0"," ","  28.4","*"," 0.26","G","999.9","100000"
"00826099999","2008-12-09","0.0","0.0","0.0","WXPOD8270","  46.8","23","  38.6","20","1021.9","11","999.9"," 0","  6.9","23","  9.9","23"," 21.0"," 28.0","  53.6","*","  33.1"," "," 0.09","G","999.9","110010"
"00826099999","2008-12-10","0.0","0.0","0.0","WXPOD8270","  45.1","24","  37.1","21","1025.9"," 7","999.9"," 0","  5.6","24","  4.0","24"," 27.0"," 36.9","  64.0"," ","  30.0"," "," 0.01","G","999.9","111000"
"00826099999","2008-12-11","0.0","0.0","0.0","WXPOD8270","  40.8","24","  38.2","23","1017.0"," 5","999.9"," 0","  6.2","24","  7.2","24"," 16.9"," 22.0","  62.1"," ","  28.0"," "," 0.34","G","999.9","110000"
"00826099999","2008-12-12","0.0","0.0","0.0","WXPOD8270","  42.6","23","  39.5","22","1013.9","18","999.9"," 0","  4.2","23","  4.0","23"," 23.9"," 34.0","  55.4","*","  28.4","*"," 1.74","G","999.9","110000"
"00826099999","2008-12-13","0.0","0.0","0.0","WXPOD8270","  31.6","24","  25.9"," 5","1019.3","15","999.9"," 0"," 13.1","24"," 10.2","24"," 18.1"," 29.9","  37.4","*","  24.8","*"," 0.48","G","999.9","000000"
"00826099999","2008-12-14","0.0","0.0","0.0","WXPOD8270","  39.1","24","  34.7","21","1015.4","14","999.9"," 0"," 10.2","24","  6.2","24"," 21.0"," 26.0","  48.9"," ","  23.0","*"," 0.00","G","999.9","011000"
"00826099999","2008-12-15","0.0","0.0","0.0","WXPOD8270","  46.3","24","  39.8","22","1016.9"," 4","999.9"," 0","  9.8","24"," 10.4","24"," 21.0"," 30.9","  60.8","*","  30.2","*"," 0.35","G","999.9","011000"
"00826099999","2008-12-16","0.0","0.0","0.0","WXPOD8270","  36.2","24","  29.7","19","9999.9"," 0","999.9"," 0","  6.5","24","  7.3","24"," 26.0"," 41.0","  60.8","*","  24.8","*"," 0.36","G","999.9","111000"
"00826099999","2008-12-17","0.0","0.0","0.0","WXPOD8270","  38.6","24","  32.7","20","1018.9"," 9","999.9"," 0","  6.8","24","  3.9","24"," 16.9","999.9","  51.8","*","  26.6","*"," 0.24","G","  1.2","011000"
"00826099999","2008-12-18","0.0","0.0","0.0","WXPOD8270","  41.5","24","  32.8","17","1015.7"," 9","999.9"," 0","  6.8","24","  3.9","24"," 14.0","999.9","  53.6","*","  28.9"," "," 0.13","G","999.9","110000"
"00826099999","2008-12-19","0.0","0.0","0.0","WXPOD8270","  47.6","21","  42.2","16","1023.1"," 6","999.9"," 0","  6.6","21","  7.7","21"," 27.0"," 37.9","  66.2","*","  33.1"," "," 0.06","G","999.9","111010"
"00826099999","2008-12-20","0.0","0.0","0.0","WXPOD8270","  34.7","23","  30.1","23","1018.8","10","999.9"," 0","  8.0","23","  5.6","23"," 22.9"," 28.0","  53.1"," ","  28.4","*"," 0.94","G","  9.1","101000"
"00826099999","2008-12-21","0.0","0.0","0.0","WXPOD8270","  36.0","24","  34.3","19","1020.3","18","999.9"," 0","  8.4","24","  7.5","24"," 26.0"," 33.0","  51.1"," ","  19.4","*"," 0.00","G","  5.9","011000"
"00826099999","2008-12-22","0.0","0.0","0.0","WXPOD8270","  25.6","24","  19.4"," 7","9999.9"," 0","999.9"," 0"," 10.7","24"," 13.7","24"," 22.9"," 36.9","  44.6","*","   8.6","*"," 0.69","G","  3.1","011000"
"00826099999","2008-12-23","0.0","0.0","0.0","WXPOD8270","  29.7","23","  19.9","19","1021.0"," 4","999.9"," 0","  8.4","23"," 10.0","23"," 23.9"," 34.0","  44.6","*","  17.6","*"," 0.00","G","  2.0","111000"
"00826099999","2008-12-24","0.0","0.0","0.0","WXPOD8270","  43.6","24","  41.7","21","9999.9"," 0","999.9"," 0","  5.1","24","  5.6","24"," 19.0"," 22.9","  53.6","*","  26.6","*"," 0.12","G","  1.2","111000"
"00826099999","2008-12-25","0.0","0.0","0.0","WXPOD8270","  49.6","24","  42.8","24","1005.4","13","999.9"," 0","  8.1","24"," 10.8","24"," 31.9"," 42.0","  57.2","*","  39.0"," "," 0.56","G","  1.2","010000"
"00826099999","2008-12-26","0.0","0.0","0.0","WXPOD8270","  39.1","24","  30.4","22","1019.2","12","999.9"," 0","  9.9","24","  5.1","24"," 19.0"," 28.0","  59.0","*","  28.4","*"," 0.04","G","999.9","110000"
"00826099999","2008-12-27","0.0","0.0","0.0","WXPOD8270","  44.8","24","  35.8","24","1026.2","14","999.9"," 0","  9.8","24","  4.0","24"," 37.9"," 50.9","  64.4","*","  33.8","*"," 0.00","G","999.9","110010"
"00826099999","2008-12-28","0.0","0.0","0.0","WXPOD8270","  50.8","24","  44.1","23","1026.3","10","999.9"," 0","  8.1","24","  7.1","24"," 22.9"," 34.0","  59.0"," ","  37.4","*"," 0.11","G","999.9","110000"
"00826099999","2008-12-29","0.0","0.0","0.0","WXPOD8270","  41.3","24","  41.1","13","1024.7","12","999.9"," 0","  7.1","24","  4.8","24"," 20.0"," 33.0","  57.0"," ","  28.0"," "," 0.00","G","999.9","100000"
"00826099999","2008-12-30","0.0","0.0","0.0","WXPOD8270","  42.7","24","9999.9"," 0","1022.4","18","999.9"," 0","  8.6","24","  3.9","24"," 25.1"," 35.9","  53.1"," ","  28.4","*"," 0.02","G","999.9","111000"
"00826099999","2008-12-31","0.0","0.0","0.0","WXPOD8270","  37.6","24","  33.8","18","1021.3","13","999.9"," 0","  3.3","24","  6.9","24"," 34.0"," 42.0","  51.1"," ","  21.2","*"," 0.00","G","  3.1","101000"
